"","Id_code","PoolID","Foundation_spp","Day_Night","Before_After","Removal_Control","Group","Time_Point","Sampling_Day","Sampling_time","Wind_Speed.m.s","DO_mg_L","DO_p","Conductivity","Salinity","Temp.pool","Temp.in","date_triscal","mVolts","pH.pre","Notes","SalCal","Date_Time","PO_ug_L","NO2N_ug_L","NN_ug_L","NH4_ug_L","PO_umol_L","NN_umol_L","NH4_umol_L","Date_Run","TA_Run","TA_Raw","CRM_off","Salinity_Lab","TA_CRM","(Intercept)","TTris","mVTris","pH","pH_insitu","CO2","fCO2","pCO2","HCO3","CO3","DIC","ALK","OmegaAragonite","OmegaCalcite","TA_NormSal","DIC_Norm"
"206","D_21_1_AI","21","Phyllospadix","Day","After","Removal","After_Removal",1,2019-08-06,09:08:00,1.2,16.06,191,53.3,35.1,13.2,15.446,20190804,-76.7,8.246344045,NA,0.03489632096778,2019-08-06 09:08:00,28.6,"6.96",64.4,61.8,0.923351,2.4384416,3.4260066,"12/11/19",1,1989.145516,0.226350661,33.9,1984.14988900653,-106.233872989048,1.34903858858397,-85.39662294978,8.24783313059612,8.28293145045485,6.99510109426595,176.779854728643,177.435554143868,1477.32554668544,196.900638702767,1681.22128648248,1984.14988900653,3.00034295771322,4.68870250498992,1978.31415403887,1676.27651799282
"207","D_22_1_AI","22","Phyllospadix","Day","After","Removal","After_Removal",1,2019-08-06,09:17:00,1.4,13.6,161,53.4,35.2,13,14.95,20190804,-61.4,7.983057142,NA,0.0350403812215384,2019-08-06 09:17:00,35,"-1.61",124.4,65.6,1.129975,4.7102816,3.6366672,"12/12/19",1,2075.799256,0.032092078,34.31,2075.09097421092,-106.233872989048,1.34903858858397,-86.0657460897176,7.98480859464096,8.01452446545611,15.4792141286892,388.968868636983,390.415646618523,1754.9381942137,125.386805072465,1895.80421341485,2075.09097421092,1.90883110320719,2.98372240847974,2094.01092132872,1913.0894871254
"208","D_23_1_AI","23","Mytilus","Day","After","Removal","After_Removal",1,2019-08-06,08:58:00,1,9.13,106.2,53.6,35.3,12.1,14.317,20190804,-44.7,7.695261294,NA,0.0355600785819787,2019-08-06 08:58:00,44.6,"7.03",369,75,1.439911,13.971816,4.157775,"12/12/19",1,2144.643497,0.032092078,34.29,2143.93521521092,-106.233872989048,1.34903858858397,-86.9196875162913,7.69728339555648,7.72915973110194,34.1428055390829,834.37608473646,837.517197786959,1964.3081572511,70.4105944101135,2068.8615572003,2143.93521521092,1.0693959792457,1.67426928799003,2162.2217214583,2086.50772930583
"209","D_24_1_AI","24","Mytilus","Day","After","Removal","After_Removal",1,2019-08-06,08:56:00,1,10.64,123,53.3,35.1,11.9,13.826,20190804,-46.5,7.730241915,NA,0.0354713221592748,2019-08-06 08:56:00,73,"6.32",330,127.6,2.356805,12.49512,7.0737612,"12/13/19",1,2168.443106,-0.016058326,34.76,2168.79751807232,-106.233872989048,1.34903858858397,-87.582065463286,7.73176575760001,7.75975067811097,32.2345629562133,781.842287552432,784.793052162752,1976.89558677499,75.0995345278963,2084.2296842591,2168.79751807232,1.14130505812849,1.7880450221896,2217.27652141746,2130.8183477896
"210","D_25_1_AI","25","Mytilus","Day","After","Control","After_Control",1,2019-08-06,08:55:00,1,5.68,65.2,53.8,35.4,11.4,13.592,20190804,-30.8,7.455933677,NA,0.0360113440925917,2019-08-06 08:55:00,84,"18.58",318,334,2.71194,12.040752,18.515958,"12/13/19",1,2139.34822,-0.016058326,34.77,2139.70263207232,-106.233872989048,1.34903858858397,-87.8977404930147,7.45823485931378,7.48709850850891,62.7593013905958,1500.54808825721,1506.25244304451,2033.79746298729,40.719838442196,2137.27660282008,2139.70263207232,0.617337564899592,0.967643927228582,2188.16060344572,2185.6796317663
"211","D_26_1_AI","26","Phyllospadix","Day","After","Removal","After_Removal",1,2019-08-06,08:36:00,0.6,10.32,118.6,53.4,35.1,11.4,14.248,20190804,-53.8,7.855310188,NA,0.0357660648366023,2019-08-06 08:36:00,30.4,"9.6",169.8,41,0.981464,6.4293072,2.272917,"12/16/19",1,2192.108772,-0.207713212,34.22,2196.6930649028,-106.233872989048,1.34903858858397,-87.0127711789036,7.85682504481195,7.89956166748883,23.2621659323605,555.236230940417,557.344794272838,1944.07443371721,99.9319640199438,2067.26856366952,2196.6930649028,1.51726762084061,2.37925940755214,2210.90696120512,2080.64500731679
"212","D_27_1_AI","27","Phyllospadix","Day","After","Control","After_Control",1,2019-08-06,08:35:00,0.6,8.76,100.4,53.6,35.2,11.2,14.133,20190804,-46.3,7.724592074,NA,0.0359851578946007,2019-08-06 08:35:00,49.6,"0.456",202,82.8,1.601336,7.648528,4.5901836,"12/16/19",1,2214.949648,-0.207713212,34.25,2219.5339409028,-106.233872989048,1.34903858858397,-87.1679106165907,7.72636415149209,7.76904884950624,32.8654978023124,779.850624947894,782.820572469803,2025.15377229187,76.6538840950527,2134.67315418923,2219.5339409028,1.16285329632093,1.82389228754549,2235.85404340944,2150.36928032298
"213","D_28_1_AI","28","Phyllospadix","Day","After","Removal","After_Removal",1,2019-08-06,08:33:00,0.6,12.53,144.2,53.6,35.3,11.5,14.422,20190804,-59.4,7.952161232,NA,0.0358408934066125,2019-08-06 08:33:00,27.4,"6.48",84,14.14,0.884609,3.180576,0.78387918,"12/17/19",1,2226.36406,0.213123483,34.17,2221.66036079315,-106.233872989048,1.34903858858397,-86.77803846449,7.95418138332039,7.99879144885261,18.0960109385518,433.815535513245,435.46064819706,1908.31604866452,124.322585929826,2050.7346455329,2221.66036079315,1.88608462942782,2.95620889385512,2232.76866259711,2060.98831876056
"214","D_29_1_AI","29","Phyllospadix","Day","After","Control","After_Control",1,2019-08-06,08:29:00,0.6,11.08,128,54.3,35.8,11.2,14.472,20190804,-61.8,7.993826724,NA,0.0364171085907662,2019-08-06 08:29:00,38.3,"-0.571",86.1,25,1.2365155,3.2600904,1.385925,"12/17/19",1,2207.426752,0.213123483,34.17,2202.72305279315,-106.233872989048,1.34903858858397,-86.7105865350608,7.99712589044468,8.04741474268767,15.8239761066578,376.770406313701,378.204650842639,1859.62245725868,135.44816188723,2010.89459525257,2202.72305279315,2.0485861688977,3.2105254954686,2213.73666805711,2020.94906822884
"215","D_30_1_AI","30","Mytilus","Day","After","Control","After_Control",1,2019-08-06,08:47:00,1.1,7.18,83.1,53.6,35.3,11.4,14.084,20190804,-30.4,7.445955015,NA,0.0358886914348562,2019-08-06 08:47:00,458,"50.6",564,3740,14.78653,21.355296,207.33438,"12/17/19",1,2339.979872,0.213123483,34.64,2335.27617279315,-106.233872989048,1.34903858858397,-87.2340135074313,7.44798298402666,7.48319338614567,68.9171150401121,1646.83788769822,1653.09936303324,2211.62011547067,43.784057752757,2324.32128826354,2335.27617279315,0.664123144800593,1.04112368324273,2379.23431251631,2368.07321839556
"216","D_31_1_AI","31","Mytilus","Day","After","Control","After_Control",1,2019-08-06,08:45:00,1.1,8.1,93.6,53.6,35.3,11.6,13.95,20190804,-27.8,7.401117347,NA,0.035793382959613,2019-08-06 08:45:00,73.8,"8.24",340,244,2.382633,12.87376,13.526628,"12/18/19",1,2157.052159,0.085007907,34.31,2155.17600899014,-106.233872989048,1.34903858858397,-87.4147846783016,7.4031491552961,7.43333285494636,71.6485478286901,1723.16046156077,1729.69578339424,2060.15663842633,36.6468603348197,2168.45204658984,2155.17600899014,0.556067243708092,0.871407072292929,2174.82614318975,2188.22322701463
"217","D_32_1_AI","32","Mytilus","Day","After","Removal","After_Removal",1,2019-08-06,08:44:00,0.6,10.76,123.4,53.7,35.3,11,13.352,20190804,-48.9,7.775769188,NA,0.0361448537176669,2019-08-06 08:44:00,45.8,"6.42",230,55.4,1.478653,8.70872,3.0712098,"12/18/19",1,2194.686501,0.085007907,34.34,2192.81035099014,-106.233872989048,1.34903858858397,-88.2215097542748,7.77782079839081,7.81252909026185,29.2416901012893,689.776032677973,692.409487221276,1983.16207950577,82.5100027267091,2094.91377233377,2192.81035099014,1.25064406309644,1.96201535171259,2214.73845450004,2115.86291005711
"218","D1_Ocean_4_AI","Ocean","Ocean","Day","After","Ocean","After_Ocean",4,2019-08-05,10:56:00,0.6,11.07,125.9,52.9,34.7,11.3,14.892,20190804,-58.3,7.929273799,NA,0.035506426541881,2019-08-05 10:56:00,50.6,"15.24",206,45.2,1.633621,7.799984,2.5057524,"8/30/19",1,2228.816191,0.232710928,32.89,2223.68019100576,-106.233872989048,1.34903858858397,-86.1439903278555,7.92977021803376,7.98442024551914,19.0479877490576,452.150288214103,453.869398526867,1924.31824715718,118.696698691737,2062.06293359797,2223.68019100576,1.80525705708772,2.8331309808988,2151.08357300528,1994.74264370698
"219","D_1_4_AI","1","Phyllospadix","Day","After","Control","After_Control",4,2019-08-05,11:01:00,0.6,12.15,142.2,53.6,35.3,12.4,14.903,20190804,-41.5,7.635258151,NA,0.0354234277950249,2019-08-05 11:01:00,23.6,"24.2",340,46.2,0.761926,12.87376,2.5611894,"8/31/19",1,2302.369003,0.048572063,33.07,2301.29700299797,-106.233872989048,1.34903858858397,-86.1291509033811,7.63726200567099,7.67256244336645,41.8933841985225,1033.58433260318,1037.46124751467,2131.4230790853,67.8531787736557,2241.16964205748,2301.29700299797,1.03116259150303,1.61348461013512,2238.34976144538,2179.86706067179
"220","D_2_4_AI","2","Phyllospadix","Day","After","Removal","After_Removal",4,2019-08-05,11:03:00,0.6,20.62,246.3,53,34.9,13.5,15.491,20190804,-83.1,8.357694812,NA,0.0345969450988521,2019-08-05 11:03:00,42.2,"10.02",145.4,95.8,1.362427,5.5054256,5.3108646,"9/1/19",1,2105.843865,0.396650635,32.92,2097.08966649036,-106.233872989048,1.34903858858397,-85.3359162132937,8.35868497158876,8.39013477281676,5.37039188231152,136.840548416189,137.346139048778,1459.95976106014,250.822936008932,1716.15308895138,2097.08966649036,3.82841213037537,5.98094723057986,2030.47623002537,1661.63999083175
"221","D_3_4_AI","3","Phyllospadix","Day","After","Removal","After_Removal",4,2019-08-05,11:05:00,0.4,21.25,254.4,52.8,34.8,13.6,15.258,20190804,-80.9,8.321386936,NA,0.034440868962801,2019-08-05 11:05:00,48.2,"4.76",78.8,50.8,1.556137,2.9836832,2.8161996,"9/2/19",1,2126.43256,0.36850704,32.98,2118.29949907509,-106.233872989048,1.34903858858397,-85.6502422044338,8.3221312312758,8.34825429063309,6.13709827586407,156.774683244655,157.353197329262,1517.43578042548,237.102845958866,1760.67572466021,2118.29949907509,3.62162981788769,5.65763819771834,2054.75051410284,1707.8554529204
"222","D_4_4_AI","4","Phyllospadix","Day","After","Control","After_Control",4,2019-08-05,11:06:00,0.4,13.92,166.5,53.2,34.9,14.3,15.234,20190804,-59,7.93888326,NA,0.0343872664975976,2019-08-05 11:06:00,22.8,"7.8",45,84.8,0.736098,1.70388,4.7010576,"9/2/19",1,2181.348856,0.36850704,32.98,2173.21579507509,-106.233872989048,1.34903858858397,-85.6826191305598,7.93987537242449,7.95398615780362,18.4027452519373,480.637699279915,482.396140266733,1868.00772612148,121.246922192737,2007.65739356615,2173.21579507509,1.85412440696155,2.89183390817757,2108.01932122284,1947.42767175917
"223","D_5_4_AI","5","Phyllospadix","Day","After","Control","After_Control",4,2019-08-05,11:08:00,0.4,20.85,254.1,53.2,35.9,14,15.578,20190804,-70.3,8.133473729,NA,0.0345073095150489,2019-08-05 11:08:00,21.2,"-0.581",20.6,86.2,0.684442,0.7799984,4.7786694,"9/4/19",1,2302.645555,0.537981023,32.96,2290.77215242808,-106.233872989048,1.34903858858397,-85.2185498560869,8.13697176085084,8.16146794298954,11.0618567120433,287.874011234033,288.931030095569,1811.76880720369,191.742492198438,2014.57315611417,2290.77215242808,2.91447828658924,4.54216942260167,2220.7014748244,1952.95091839774
"224","D_6_4_AI","6","Phyllospadix","Day","After","Removal","After_Removal",4,2019-08-05,11:10:00,0.4,24.25,308.2,52.8,34.9,16.2,16.339,20190804,-96.2,8.577995009,NA,0.0334612248832023,2019-08-05 11:10:00,36.8,"17.9",73.1,92,1.188088,2.7678584,5.100204,"9/4/19",1,1936.951687,0.537981023,33,1925.07828442808,-106.233872989048,1.34903858858397,-84.1919314901745,8.5789729272132,8.58119725184928,2.42348792628456,67.0278858340853,67.2671532647389,1089.93715744281,322.525406958341,1414.88605232744,1925.07828442808,4.95675918532874,7.69890513656129,1868.45833488608,1373.27175667075
"225","D_7_4_AI","7","Phyllospadix","Day","After","Removal","After_Removal",4,2019-08-05,11:17:00,0.9,14.73,176,53.1,35,13.6,15.694,20190804,-68.4,8.099349908,NA,0.0346132736831674,2019-08-05 11:17:00,45,"-5.82",66,106,1.452825,2.499024,5.876322,"9/5/19",1,2099.84576,0.544759247,33.07,2087.82275999094,-106.233872989048,1.34903858858397,-85.0620613798112,8.10058378368353,8.13289802812464,11.1321746589598,284.696962548509,285.747670747848,1679.08932103135,160.523888547885,1850.74538423819,2087.82275999094,2.44946412126013,3.82531780495589,2030.71466685001,1800.1220546105
"226","D_8_4_AI","8","Phyllospadix","Day","After","Control","After_Control",4,2019-08-05,11:19:00,0.9,9.32,114.8,52.8,34.8,14.2,15.832,20190804,-49.2,7.763367572,NA,0.0342010643219985,2019-08-05 11:19:00,40,"-30.9",75.9,101,1.2914,2.8738776,5.599137,"9/5/19",1,2313.769706,0.544759247,33.12,2301.74670599094,-106.233872989048,1.34903858858397,-84.8758940545866,7.76410245021873,7.78790636079608,30.0446252049129,781.853329838728,784.71839055,2073.95059712341,91.2720175219865,2195.26723985031,2301.74670599094,1.39611378487491,2.17828359175339,2242.17208536529,2138.4485583483
"227","D_9_4_AI","9","Mytilus","Day","After","Control","After_Control",4,2019-08-05,11:24:00,0.9,11.35,135.1,53.5,35.2,12.9,15.241,20190804,-31.5,7.458255772,NA,0.035142393029077,2019-08-05 11:24:00,67.8,"18.42",185.6,292,2.188923,7.0275584,16.187604,"9/7/19",1,2147.906714,0.267242737,33.09,2142.00858662159,-106.233872989048,1.34903858858397,-85.6731758604397,7.45999678799881,7.4906519967119,59.9836369949279,1502.57437678721,1508.17725556858,2030.56262705877,43.2563298445667,2133.80259389827,2142.00858662159,0.658374833849155,1.02931898854389,2084.67835680319,2076.69199506158
"228","D_10_4_AI","10","Mytilus","Day","After","Removal","After_Removal",4,2019-08-05,11:26:00,0.1,16.82,200.3,52.9,34.8,13.4,15.555,20190804,-63.9,8.021945696,NA,0.0345805399053125,2019-08-05 11:26:00,120.4,"12.8",340,248,3.887114,12.87376,13.748376,"9/7/19",1,2112.238578,0.267242737,33.05,2106.34045062159,-106.233872989048,1.34903858858397,-85.2495777436243,8.02268507571698,8.05568598188295,13.9630400889171,354.480359778357,355.792065931609,1751.72636381724,138.4728243747,1904.16222828086,2106.34045062159,2.11413918343284,3.30400493036686,2047.48682038363,1850.95769543183
"229","D_11_4_AI","11","Mytilus","Day","After","Removal","After_Removal",4,2019-08-05,11:28:00,0.1,18.14,216,52.9,34.8,13.4,16.45,20190804,-69.1,8.105287198,"under line by 10ml",0.0345805399053125,2019-08-05 11:28:00,46.4,"9.7",192,105.2,1.498024,7.269888,5.8319724,"9/8/19",1,2101.319321,0.658535281,33.22,2086.78524978775,-106.233872989048,1.34903858858397,-84.0421882068417,8.10601644965706,8.15311449358284,10.6177282304263,269.552769252433,270.550119117384,1667.04144847797,164.919949798555,1842.57912650695,2086.78524978775,2.5179216902187,3.93504162069968,2038.91194111614,1800.30819360473
"230","D_12_4_AI","12","Mytilus","Day","After","Control","After_Control",4,2019-08-05,11:35:00,0.2,14.64,179.7,52.7,34.7,14.9,16.568,20190804,-59.1,7.930355152,NA,0.0338766259155888,2019-08-05 11:35:00,63.2,"12.7",164.4,204,2.040412,6.2248416,11.309148,"9/8/19",1,1917.780846,0.658535281,33.2,1903.24677478775,-106.233872989048,1.34903858858397,-83.8830016533888,7.93083856563866,7.95586010807516,15.7205164813708,417.698227043149,419.214659671899,1622.86474901404,107.764587656111,1746.34985315152,1903.24677478775,1.65211293769919,2.57429307619846,1858.46449773392,1705.25926837148
"231","D_13_4_AI","13","Mytilus","Day","After","Control","After_Control",4,2019-08-05,11:37:00,0.2,12.16,151,52.7,34.7,15.1,16.397,20190804,-48.7,7.750651906,NA,0.0338021094536075,2019-08-05 11:37:00,83,"13.32",236,312,2.679655,8.935904,17.296344,"11/21/19",1,1889.869451,-0.569820019,33.7,1902.44554976534,-106.233872989048,1.34903858858397,-84.1136872520366,7.75113579077966,7.76986860986129,25.2647614153115,675.370337662629,677.816707391866,1707.55686285563,74.4584237549209,1807.28004802587,1902.44554976534,1.14209782209982,1.77882726794242,1885.6592655027,1791.33345936681
"232","D_14_4_AI","14","Mytilus","Day","After","Control","After_Control",4,2019-08-05,11:38:00,0.2,6.97,84.9,53,34.9,13.8,16.264,20190804,-29.8,7.422474504,NA,0.0344742434632272,2019-08-05 11:38:00,72.2,"17.74",240,310,2.330977,9.08736,17.18547,"12/21/19",2,2171.60906,-0.799098459,35.16,2189.24540271967,-106.233872989048,1.34903858858397,-84.2931093843183,7.42344797730958,7.45504911983579,65.4651609818739,1683.67803434349,1689.88554243782,2081.56462392815,42.0113706746585,2189.04115558468,2189.24540271967,0.641679209092434,1.00185166766356,2263.93730469481,2263.72608912816
"233","D_15_4_AI","15","Mytilus","Day","After","Removal","After_Removal",4,2019-08-05,11:40:00,0.2,31.02,383.6,52.8,34.8,15.2,16.687,20190804,-106.7,8.757119182,NA,0.0338200876566457,2019-08-05 11:40:00,51.4,"5.7",37,45,1.659449,1.400968,2.494665,"11/22/19",1,1934.594627,-0.799098459,34.59,1952.23096971967,-106.233872989048,1.34903858858397,-83.7224660613473,8.75784879054535,8.78225343720665,1.29034955172889,34.6169495398857,34.742092976314,900.165176347064,406.362808700483,1307.81833459928,1952.23096971967,6.2315204813562,9.70197734989936,1986.1079189001,1330.51282922909
"234","D_16_4_AI","16","Mytilus","Day","After","Removal","After_Removal",4,2019-08-05,11:43:00,0.2,9.95,122.7,52.7,34.7,14.9,16.948,20190804,-51.3,7.791927983,NA,0.0338766259155888,2019-08-05 11:43:00,59.2,"7.74",448,124.6,1.911272,16.963072,6.9074502,"11/23/19",1,2118.885608,-0.539790416,34.55,2130.79894441824,-106.233872989048,1.34903858858397,-83.3703669897268,7.79240771544469,7.82240474199261,24.9702176578968,663.465202109922,665.874535791866,1895.75617165793,92.5807846162654,2013.30717393209,2130.79894441824,1.41933371039258,2.21158061298588,2165.26775087207,2045.87537821628
"235","D2_Ocean_4_AI","Ocean","Ocean","Day","After","Ocean","After_Ocean",4,2019-08-06,11:31:00,0.4,11.55,132.9,53.4,35.1,11.7,15.454,20190804,-59.5,7.945918778,NA,0.035624613951204,2019-08-06 11:31:00,34.6,"1.142",224,38.6,1.117061,8.481536,2.1398682,"11/26/19",1,2180.412638,0.237237901,33.8,2175.17672635356,-106.233872989048,1.34903858858397,-85.3858306410713,7.94740621220562,8.00457384696364,17.3722289209779,418.67038635074,420.253947618731,1862.86952334754,123.387830941128,2003.62958320965,2175.17672635356,1.87443994742513,2.93772148720508,2162.38156913971,1991.84352683783
"236","D_17_4_AI","17","Mytilus","Day","After","Removal","After_Removal",4,2019-08-06,12:04:00,1.3,21.26,263.1,53.1,35.1,15.5,17.901,20190804,-79.2,8.268163696,NA,0.033873542600911,2019-08-06 12:04:00,86.4,"13.2",91.4,154.4,2.789424,3.4607696,8.5594728,"11/27/19",1,1997.994618,0.547931117,34.05,1985.90161386847,-106.233872989048,1.34903858858397,-82.0847332148063,8.26959419577006,8.30699588182718,6.0310986640629,163.540800837036,164.129852160822,1421.80090558915,218.856591625591,1646.6885958788,1985.90161386847,3.35348920951131,5.21526255104818,1988.82205741828,1649.11019675509
"237","D_18_4_AI","18","Phyllospadix","Day","After","Control","After_Control",4,2019-08-06,12:13:00,0.8,9.4,110.9,54.1,35.8,15,17.408,20190804,-48.4,7.73830891,NA,0.0346128524320515,2019-08-06 12:13:00,45.2,"-0.376",108.8,180.6,1.459282,4.1196032,10.0119222,"11/27/19",1,2146.010188,0.547931117,33.96,2133.91718386848,-106.233872989048,1.34903858858397,-82.7498092389782,7.7414575084399,7.77632094987549,27.7222015466438,743.382543753083,746.078900217172,1913.81400629644,86.519261062834,2028.05546890592,2133.91718386848,1.31892520669463,2.05142248993962,2131.40669306392,2025.66952129544
"238","D_19_4_AI","19","Mytilus","Day","After","Control","After_Control",4,2019-08-06,12:03:00,1.3,11.76,143.2,53.6,35.4,14,17.272,20190804,-47.5,7.723648291,NA,0.0347346870445996,2019-08-06 12:03:00,80.4,"15.9",204,266,2.595714,7.724256,14.746242,"12/6/19",1,2042.652432,-0.023173626,34.11,2043.16388087791,-106.233872989048,1.34903858858397,-82.9332784870256,7.72582200773691,7.77306849862949,27.5768741040127,715.644679090312,718.273632472833,1839.71149404041,78.7155976143601,1946.00396575878,2043.16388087791,1.19974131438072,1.87100268503298,2049.7741169631,1952.29986094212
