Id_code,PoolID,Foundation_spp,Day_Night,Before_After,Removal_Control,Group,Time_Point,Sampling_Day,Sampling_time,Wind_Speed.m.s,DO_mg_L,DO_p,Conductivity,Salinity,Temp.pool,Temp.in,date_triscal,mVolts,pH.pre,Notes
N2_Ocean_5_AI,Ocean,Ocean,Night,After,Ocean,After_Ocean,5,8092019,4:13,1,8.09,93.3,53.8,35.4,11.6,11.891,20190808,-49.8,7.807459046,
N_1_5_AI,1,Phyllospadix,Night,After,Control,After_Control,5,8092019,4:19,1.7,1.76,20.9,53.9,35.5,11,12.093,20190808,-29.3,7.444186924,
N_2_5_AI,2,Phyllospadix,Night,After,Removal,After_Removal,5,8092019,4:21,1.7,2.01,23,53.9,35.4,10.8,11.684,20190808,-30.2,7.461763695,
N_3_5_AI,3,Phyllospadix,Night,After,Removal,After_Removal,5,8092019,4:23,1.7,2.69,30.7,54,35.5,10.8,11.445,20190808,-35.5,7.556598096,
N_4_5_AI,4,Phyllospadix,Night,After,Control,After_Control,5,8092019,4:25,1.6,0.66,7.7,54,35.5,10.7,11.583,20190808,-27.2,7.409077814,
N_5_5_AI,5,Phyllospadix,Night,After,Control,After_Control,5,8092019,4:28,1.6,1.3,15.6,54,35.5,10.2,11.357,20190808,-23.1,7.337334606,
N_6_5_AI,6,Phyllospadix,Night,After,Removal,After_Removal,5,8092019,4:26,1.6,1.21,13.6,54.2,35.6,10.2,11.289,20190808,-25.8,7.385422445,
N_7_5_AI,7,Phyllospadix,Night,After,Removal,After_Removal,5,8092019,4:37,0.6,3.05,37.3,53.9,35.4,10.8,11.511,20190808,-34.7,7.542142333,
N_8_5_AI,8,Phyllospadix,Night,After,Control,After_Control,5,8092019,4:39,0.6,1.69,20.3,54.1,35.5,10.3,11.378,20190808,-25.4,7.377996931,
N_9_5_AI,9,Mytilus,Night,After,Control,After_Control,5,8092019,4:49,0.5,1.75,24,54,35.5,10.6,11.359,20190808,-20.4,7.289499911,
N_10_5_AI,10,Mytilus,Night,After,Removal,After_Removal,5,8092019,4:51,0.5,1.48,16.9,54,35.5,10.6,11.423,20190808,-21.6,7.310528455,
N_11_5_AI,11,Mytilus,Night,After,Removal,After_Removal,5,8092019,4:52,0.5,1.77,20.2,53.9,35.5,10.8,11.345,20190808,-23.6,7.346235849,
N_12_5_AI,12,Mytilus,Night,After,Control,After_Control,5,8092019,4:56,0.1,1.13,13,54.2,35.6,10.5,11.292,20190808,-18.7,7.259613046,30ml ovefilled
N_13_5_AI,13,Mytilus,Night,After,Control,After_Control,5,8092019,4:58,0.1,0.78,8.9,54.1,35.5,10.3,11.051,20190808,-19.9,7.281708097,
N_14_5_AI,14,Mytilus,Night,After,Control,After_Control,5,8092019,5:03,0.1,0.99,11.2,54,35.5,10.6,11.104,20190808,-21.6,7.31166535,
N_15_5_AI,15,Mytilus,Night,After,Removal,After_Removal,5,8092019,5:08,0.3,1.9,21.5,54.2,35.6,10.2,10.967,20190808,-23.4,7.344082618,10ml overfilled
N_16_5_AI,16,Mytilus,Night,After,Removal,After_Removal,5,8092019,5:05,0.3,2.73,31,54,35.5,10.6,11.098,20190808,-25.1,7.373742121,
